,Filepath,Label
2532,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2523.png,Mild
2533,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1777.png,Mild
2534,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\2a7373eeb352.png,No_DR
2535,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2314.png,Mild
2536,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1822.png,Severe
2537,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1052.png,Moderate
2538,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\b200c23b299b.png,No_DR
2539,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1977.png,Moderate
2540,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2758.png,Severe
2541,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\b72f59b85f7c.png,No_DR
2542,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1103.png,Mild
2543,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2093.png,Severe
2544,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\6c6505a0c637.png,No_DR
2545,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2037.png,Moderate
2546,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate377.png,Moderate
2547,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2504.png,Severe
2548,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1462.png,Proliferate_DR
2549,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2605.png,Severe
2550,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1116.png,Severe
2551,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr853.png,Proliferate_DR
2552,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1984.png,Mild
2553,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1824.png,Moderate
2554,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2583.png,Moderate
2555,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2213.png,Severe
2556,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1927.png,Proliferate_DR
2557,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild356.png,Mild
2558,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1452.png,Moderate
2559,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2614.png,Proliferate_DR
2560,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2930.png,Severe
2561,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1577.png,Mild
2562,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\345b1f0abbba.png,No_DR
2563,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1171.png,Proliferate_DR
2564,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr921.png,Proliferate_DR
2565,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2253.png,Moderate
2566,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1417.png,Moderate
2567,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\42b9c1977681.png,No_DR
2568,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr865.png,Proliferate_DR
2569,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\3732de8b416f.png,No_DR
2570,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate753.png,Moderate
2571,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr528.png,Proliferate_DR
2572,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe446.png,Severe
2573,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2386.png,Mild
2574,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe20.png,Severe
2575,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2270.png,Moderate
2576,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr900.png,Proliferate_DR
2577,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1863.png,Moderate
2578,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1965.png,Proliferate_DR
2579,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2301.png,Severe
2580,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2253.png,Severe
2581,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1323.png,Severe
2582,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild765.png,Mild
2583,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2485.png,Proliferate_DR
2584,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1624.png,Moderate
2585,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2261.png,Severe
2586,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1261.png,Mild
2587,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe297.png,Severe
2588,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1827.png,Moderate
2589,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate524.png,Moderate
2590,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\b74de20d73de.png,No_DR
2591,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\f26b02ead915.png,No_DR
2592,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2863.png,Severe
2593,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe605.png,Severe
2594,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild390.png,Mild
2595,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\2cacdb0dffae.png,No_DR
2596,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1867.png,Proliferate_DR
2597,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\beb00fa6e7c9.png,No_DR
2598,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\462937ece243.png,No_DR
2599,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2610.png,Moderate
2600,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild377.png,Mild
2601,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate540.png,Moderate
2602,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2295.png,Mild
2603,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2277.png,Proliferate_DR
2604,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate750.png,Moderate
2605,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2438.png,Proliferate_DR
2606,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1842.png,Moderate
2607,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1956.png,Moderate
2608,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2010.png,Moderate
2609,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2161.png,Mild
2610,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2601.png,Moderate
2611,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1697.png,Mild
2612,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe620.png,Severe
2613,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1232.png,Mild
2614,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1346.png,Mild
2615,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1662.png,Moderate
2616,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1511.png,Moderate
2617,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2392.png,Mild
2618,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1318.png,Severe
2619,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1475.png,Proliferate_DR
2620,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1776.png,Severe
2621,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1738.png,Mild
2622,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\735836b1ffa6.png,No_DR
2623,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1247.png,Mild
2624,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\da6389d129aa.png,No_DR
2625,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2117.png,Mild
2626,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1071.png,Severe
2627,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild634.png,Mild
2628,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr673.png,Proliferate_DR
2629,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1250.png,Severe
2630,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2694.png,Mild
2631,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2644.png,Proliferate_DR
2632,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1191.png,Mild
2633,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2531.png,Mild
2634,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild94.png,Mild
2635,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2466.png,Severe
2636,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2912.png,Proliferate_DR
2637,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\5d4e5fd34d91.png,No_DR
2638,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2973.png,Mild
2639,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1942.png,Moderate
2640,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\02cd34a85b24.png,No_DR
2641,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2977.png,Proliferate_DR
2642,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2075.png,Proliferate_DR
2643,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\b11dcdcbc8c8.png,No_DR
2644,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1266.png,Moderate
2645,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\0eced86c9db8.png,No_DR
2646,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2412.png,Severe
2647,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1715.png,Moderate
2648,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2058.png,Mild
2649,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2648.png,Moderate
2650,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild534.png,Mild
2651,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1606.png,Mild
2652,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2487.png,Moderate
2653,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1791.png,Proliferate_DR
2654,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2662.png,Proliferate_DR
2655,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2935.png,Severe
2656,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2747.png,Mild
2657,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe986.png,Severe
2658,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\c25e02b39c01.png,No_DR
2659,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2144.png,Mild
2660,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate297.png,Moderate
2661,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2247.png,Mild
2662,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2533.png,Mild
2663,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1985.png,Moderate
2664,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr96.png,Proliferate_DR
2665,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1626.png,Proliferate_DR
2666,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2063.png,Proliferate_DR
2667,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2003.png,Proliferate_DR
2668,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\8a81f62320d6.png,No_DR
2669,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2912.png,Mild
2670,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild925.png,Mild
2671,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1228.png,Moderate
2672,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr681.png,Proliferate_DR
2673,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2011.png,Moderate
2674,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1633.png,Moderate
2675,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr187.png,Proliferate_DR
2676,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1200.png,Severe
2677,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate782.png,Moderate
2678,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate796.png,Moderate
2679,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild418.png,Mild
2680,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2674.png,Moderate
2681,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1217.png,Mild
2682,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1801.png,Moderate
2683,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\c755a0c4edcc.png,No_DR
2684,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe514.png,Severe
2685,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1970.png,Moderate
2686,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1055.png,Mild
2687,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\2d07162a13b1.png,No_DR
2688,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\266fbefa58fb.png,No_DR
2689,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2668.png,Mild
2690,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe350.png,Severe
2691,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1506.png,Severe
2692,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\8f14bca04b47.png,No_DR
2693,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2714.png,Mild
2694,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1204.png,Proliferate_DR
2695,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1365.png,Severe
